season,player_id,player,team,pos,target,age_x_mp,ast_percent,avg_dist_fga,blk_percent,bpm,bpm_delta1,bpm_delta2,bpm_lag1,bpm_lag2,bpm_roll3,c_percent,d_rtg,dbpm,drb_percent,dws,exp_sq,experience,f_tr,g,g_delta1,g_delta2,g_lag2,g_roll3,g_share_lag1,gs,ht_in_in,mp,mp_delta1,mp_delta2,mp_lag1,mp_lag2,mp_roll3,o_rtg,obpm,orb_percent,ows,per,per_delta1,per_delta2,per_lag1,per_lag2,per_roll3,percent_assisted_x2p_fg,percent_fga_from_x3p_range,pf_percent,pg_percent,seasons_observed,sf_percent,sg_percent,stl_percent,team_age,team_d_rtg,team_o_rtg,team_pace,team_w,tov_percent,trb_percent,ts_percent,ts_percent_delta1,ts_percent_delta2,ts_percent_lag1,ts_percent_lag2,ts_percent_roll3,usg_percent,usg_percent_delta1,usg_percent_delta2,usg_percent_lag1,usg_percent_lag2,usg_percent_roll3,vorp,vorp_delta1,vorp_delta2,vorp_lag1,vorp_lag2,vorp_roll3,was_traded,ws,ws_48,ws_48_delta1,ws_48_delta2,ws_48_lag1,ws_48_lag2,ws_48_roll3,wt,career_per,career_usg_percent,career_ts_percent,career_bpm,career_mp,dev_per,dev_usg_percent,dev_ts_percent,dev_bpm,dev_mp,career_best_per,below_career_best,years_past_peak,years_to_peak,is_past_peak,decline_pressure,per_slope2,improving_2yr,declining_2yr,mp_trend,usg_shift,starter_share,mp_per_g,next_mp,d_per_actual,is_breakout,is_decline,pred,resid,abs_resid,age_now
2022,achiupr01,Precious Achiuwa,TOR,C,15.2,37.95,6.9,10.2,2.3,-2.6,1.4999999999999996,,-4.1,,-2.7999999999999994,98.0,110.0,-0.6,21.7,2.1,4,2,0.217,73,12.0,,,68.0,0.7439024390243902,28.0,80.0,1725.0,988.0,,737.0,,935.5,105.0,-2.0,8.7,0.4,12.7,-1.5,,14.2,,11.6,0.598,0.259,2.0,0.0,2,0.0,0.0,1.1,24.8,110.5,112.9,96.0,48.0,11.3,14.9,0.503,-0.04700000000000004,,0.55,,0.5585,18.5,-1.0,,19.5,,16.1,-0.2,0.2,,-0.4,,-0.15000000000000002,0,2.5,0.07,-0.015,,0.085,,0.0895,243.0,14.2,19.5,0.55,-4.1,737.0,-1.5,-1.0,-0.04700000000000004,1.4999999999999996,988.0,14.2,1.5,0.0,2.0,0,0.0,,0,0,789.5,1.0,0.3835616438356164,23.63013698630137,1140.0,2.5,1,0,13.754500051468503,1.4454999485314968,1.4454999485314968,24.0
2023,achiupr01,Precious Achiuwa,TOR,C,14.6,26.22,6.3,9.7,2.6,-2.3,0.30000000000000027,1.4999999999999996,-2.6,-4.1,-3.3499999999999996,83.0,113.0,-0.8,24.4,1.4,9,3,0.307,55,-18.0,12.0,61.0,67.0,0.8902439024390244,12.0,80.0,1140.0,-585.0,988.0,1725.0,737.0,1231.0,112.0,-1.4,9.3,0.8,15.2,2.5,-1.5,12.7,14.2,13.45,0.623,0.267,17.0,0.0,3,0.0,0.0,1.3,25.8,114.0,115.5,97.1,41.0,11.4,16.3,0.554,0.051000000000000045,-0.04700000000000004,0.503,0.55,0.5265,19.4,0.8999999999999986,-1.0,18.5,19.5,19.0,-0.1,0.1,0.2,-0.2,-0.4,-0.30000000000000004,0,2.2,0.093,0.022999999999999993,-0.015,0.07,0.085,0.07750000000000001,243.0,13.45,19.0,0.5265,-3.3499999999999996,1231.0,1.75,0.3999999999999986,0.02750000000000008,1.0499999999999998,-91.0,14.2,-1.0,0.0,1.0,0,0.0,0.5,0,0,-91.0,0.8999999999999986,0.21818181818181817,20.727272727272727,1624.0,-0.5999999999999996,0,0,15.65360622343563,-1.0536062234356312,1.0536062234356312,24.0
2024,achiupr01,Precious Achiuwa,2TM,PF,13.6,38.976,8.4,8.0,3.9,-1.4,0.8999999999999999,0.30000000000000027,-2.3,-2.6,-2.9999999999999996,53.0,112.0,0.3,20.5,2.2,16,4,0.239,74,19.0,-18.0,73.0,63.0,0.6707317073170732,18.0,80.0,1624.0,484.0,-585.0,1140.0,1725.0,1200.6666666666667,114.0,-1.7,13.0,1.2,14.6,-0.5999999999999996,2.5,15.2,12.7,14.033333333333331,0.593,0.207,47.0,0.0,4,1.0,0.0,1.4,,,,,,13.8,16.7,0.545,-0.009000000000000008,0.051000000000000045,0.554,0.503,0.5356666666666667,15.9,-3.4999999999999982,0.8999999999999986,19.4,18.5,19.133333333333336,0.2,0.30000000000000004,0.1,-0.1,-0.2,-0.23333333333333336,1,3.4,0.102,0.008999999999999994,0.022999999999999993,0.093,0.07,0.08266666666666667,243.0,14.033333333333331,19.133333333333333,0.5356666666666667,-3.0,1200.6666666666667,0.5666666666666682,-3.2333333333333325,0.009333333333333305,1.6,423.33333333333326,15.2,0.5999999999999996,0.0,0.0,0,0.0,0.9500000000000002,0,0,423.33333333333326,3.4999999999999982,0.24324324324324326,21.945945945945947,1170.0,-1.0,0,0,15.010021193722944,-1.4100211937229439,1.4100211937229439,24.0
2025,achiupr01,Precious Achiuwa,NYK,C,16.2,29.25,6.2,6.2,3.3,-1.9,-0.5,0.8999999999999999,-1.4,-2.3,-2.0999999999999996,51.0,111.0,0.2,21.0,1.7,25,5,0.211,57,-17.0,19.0,55.0,67.33333333333333,0.9024390243902439,10.0,80.0,1170.0,-454.0,484.0,1624.0,1140.0,1496.3333333333333,112.0,-2.1,10.0,0.7,13.6,-1.0,-0.5999999999999996,14.6,15.2,14.166666666666666,0.695,0.11,49.0,0.0,5,0.0,0.0,2.0,27.5,114.3,118.5,96.7,51.0,11.2,15.5,0.53,-0.015000000000000013,-0.009000000000000008,0.545,0.554,0.534,14.9,-1.0,-3.4999999999999982,15.9,19.4,17.933333333333334,0.0,-0.2,0.30000000000000004,0.2,-0.1,-0.03333333333333333,0,2.3,0.095,-0.006999999999999992,0.008999999999999994,0.102,0.093,0.08833333333333333,243.0,14.174999999999999,18.325,0.538,-2.5999999999999996,1306.5,-0.5749999999999993,-3.424999999999999,-0.008000000000000007,0.6999999999999997,-136.5,15.2,1.5999999999999996,1.0,0.0,1,1.0,-0.7999999999999998,0,1,-326.33333333333326,1.0,0.17543859649122806,20.526315789473685,1745.0,2.5999999999999996,1,0,14.49343321479809,1.7065667852019093,1.7065667852019093,25.0
2022,adamsst01,Steven Adams,MEM,C,17.5,55.972,16.1,2.9,2.7,2.0,2.3,-3.1999999999999997,-0.3,2.9,1.233333333333334,100.0,108.0,1.0,22.0,3.0,81,9,0.518,76,18.0,-5.0,63.0,67.0,0.7073170731707317,75.0,83.0,1999.0,394.0,-75.0,1605.0,1680.0,1984.6666666666667,125.0,1.0,17.9,3.8,17.6,2.5000000000000018,-5.4,15.1,20.5,18.03333333333333,0.49,0.003,0.0,0.0,9,0.0,0.0,1.6,24.0,109.0,114.6,100.3,56.0,19.6,19.9,0.56,-0.03599999999999992,-0.008000000000000007,0.596,0.604,0.597,12.0,0.3000000000000007,-5.600000000000001,11.7,17.3,15.133333333333335,2.0,1.3,-1.4000000000000001,0.7,2.1,1.6333333333333335,0,6.8,0.163,0.04400000000000001,-0.066,0.119,0.185,0.15566666666666665,265.0,16.5,14.612499999999999,0.590125,0.16249999999999998,1976.5,1.1000000000000014,-2.612499999999999,-0.030124999999999957,1.8375,22.5,20.6,3.0,4.0,0.0,1,8.0,-1.4499999999999993,0,0,14.333333333333258,0.3000000000000007,0.9868421052631579,26.30263157894737,1133.0,-0.10000000000000142,0,0,16.958196791963083,0.5418032080369173,0.5418032080369173,28.0
2022,adebaba01,Bam Adebayo,MIA,C,20.1,43.8,17.5,7.0,2.6,3.8,-1.1000000000000005,1.5000000000000004,4.9,3.4,3.3666666666666676,98.0,104.0,2.1,26.1,3.5,25,5,0.466,56,-8.0,-8.0,72.0,72.66666666666667,0.7804878048780488,56.0,81.0,1825.0,-318.0,-274.0,2143.0,2417.0,2157.6666666666665,117.0,1.7,8.7,3.6,21.8,-0.8999999999999986,2.3999999999999986,22.7,20.3,20.299999999999997,0.608,0.008,2.0,0.0,5,0.0,0.0,2.2,28.2,109.1,113.7,95.9,53.0,14.4,17.5,0.608,-0.018000000000000016,0.028000000000000025,0.626,0.598,0.6156666666666667,25.0,1.3000000000000007,2.5,23.7,21.2,20.233333333333334,2.7,-1.0,0.40000000000000036,3.7,3.3,2.9333333333333336,0,7.2,0.188,-0.009000000000000008,0.028999999999999998,0.197,0.168,0.17866666666666667,255.0,19.15,19.15,0.60425,2.4250000000000003,1960.25,2.650000000000002,5.850000000000001,0.003750000000000031,1.3749999999999996,-135.25,22.7,0.8999999999999986,0.0,0.0,0,0.0,0.75,0,0,-332.6666666666665,1.3000000000000007,1.0,32.589285714285715,2598.0,-1.6999999999999993,0,0,22.101768802306793,-2.001768802306792,2.001768802306792,24.0
2023,adebaba01,Bam Adebayo,MIA,C,19.8,64.95,15.9,7.3,2.4,1.5,-2.3,-1.1000000000000005,3.8,4.9,4.033333333333334,100.0,111.0,0.8,23.6,3.8,36,6,0.361,75,19.0,-8.0,64.0,64.0,0.6829268292682927,75.0,81.0,2598.0,773.0,-318.0,1825.0,2143.0,2128.3333333333335,115.0,0.8,8.0,3.6,20.1,-1.6999999999999993,-0.8999999999999986,21.8,22.7,21.599999999999998,0.594,0.011,0.0,0.0,6,0.0,0.0,1.7,27.7,113.3,113.0,96.3,44.0,12.7,15.5,0.592,-0.016000000000000014,-0.018000000000000016,0.608,0.626,0.6106666666666666,25.2,0.1999999999999993,1.3000000000000007,25.0,23.7,23.299999999999997,2.3,-0.40000000000000036,-1.0,2.7,3.7,3.233333333333333,0,7.4,0.137,-0.05099999999999999,-0.009000000000000008,0.188,0.197,0.18433333333333335,255.0,19.68,20.32,0.605,2.7,1933.2,0.4200000000000017,4.879999999999999,-0.013000000000000012,-1.2000000000000002,664.8,22.7,2.599999999999998,1.0,0.0,1,1.0,-1.299999999999999,0,1,469.6666666666665,0.1999999999999993,1.0,34.64,2416.0,-0.3000000000000007,0,0,20.996982338248635,-1.1969823382486346,1.1969823382486346,25.0
2024,adebaba01,Bam Adebayo,MIA,C,18.9,62.816,18.9,8.5,2.7,2.4,0.8999999999999999,-2.3,1.5,3.8,3.400000000000001,100.0,109.0,1.7,27.3,4.3,49,7,0.381,71,-4.0,19.0,56.0,65.0,0.9146341463414634,71.0,81.0,2416.0,-182.0,773.0,2598.0,1825.0,2188.6666666666665,115.0,0.8,7.4,2.9,19.8,-0.3000000000000007,-1.6999999999999993,20.1,21.8,21.53333333333333,0.573,0.041,0.0,0.0,7,0.0,0.0,1.7,28.0,112.2,114.0,96.2,46.0,12.0,17.3,0.576,-0.016000000000000014,-0.016000000000000014,0.592,0.608,0.6086666666666667,24.9,-0.3000000000000007,0.1999999999999993,25.2,25.0,24.633333333333336,2.7,0.40000000000000036,-0.40000000000000036,2.3,2.7,2.9000000000000004,0,7.2,0.144,0.0069999999999999785,-0.05099999999999999,0.137,0.188,0.17400000000000002,255.0,19.75,21.133333333333333,0.6028333333333333,2.5,2044.0,0.05000000000000071,3.7666666666666657,-0.026833333333333376,-0.10000000000000009,372.0,22.7,2.8999999999999986,2.0,0.0,1,2.8284271247461903,-1.0,0,1,227.33333333333348,0.3000000000000007,1.0,34.028169014084504,2674.0,-0.9000000000000021,0,0,20.15519985936533,-1.2551998593653302,1.2551998593653302,26.0
2025,adebaba01,Bam Adebayo,MIA,C,18.7,72.198,20.0,11.4,1.9,2.0,-0.3999999999999999,0.8999999999999999,2.4,1.5,2.5666666666666678,80.0,110.0,1.0,23.1,4.0,64,8,0.295,78,7.0,-4.0,75.0,67.33333333333333,0.8658536585365854,78.0,81.0,2674.0,258.0,-182.0,2416.0,2598.0,2279.6666666666665,115.0,1.0,7.7,3.5,18.9,-0.9000000000000021,-0.3000000000000007,19.8,20.1,20.566666666666663,0.605,0.199,20.0,0.0,8,0.0,0.0,1.8,26.8,112.9,113.5,96.2,37.0,11.4,15.5,0.561,-0.014999999999999902,-0.016000000000000014,0.576,0.592,0.592,23.5,-1.3999999999999986,-0.3000000000000007,24.9,25.2,25.03333333333333,2.7,0.0,0.40000000000000036,2.7,2.3,2.566666666666667,0,7.5,0.135,-0.00899999999999998,0.0069999999999999785,0.144,0.137,0.15633333333333335,255.0,19.75714285714286,21.67142857142857,0.599,2.485714285714286,2097.1428571428573,-0.8571428571428612,1.8285714285714292,-0.03799999999999992,-0.4857142857142862,576.8571428571427,22.7,3.8000000000000007,3.0,0.0,1,5.196152422706632,-0.6000000000000014,0,1,394.3333333333335,1.3999999999999986,1.0,34.282051282051285,2365.0,-0.1999999999999993,0,0,18.959790746041975,-0.2597907460419755,0.2597907460419755,27.0
2023,agbajoc01,Ochai Agbaji,UTA,SG,7.7,26.598,7.5,16.9,1.0,-3.0,,,,,-3.2499999999999982,0.0,121.0,-1.4,6.9,0.4,1,1,0.179,59,,,,66.0,,22.0,77.0,1209.0,,,,,1975.5,115.0,-1.7,3.9,0.9,9.5,,,,,9.899999999999997,0.762,0.591,4.0,35.0,1,24.0,38.0,0.6,26.5,116.7,115.8,100.5,37.0,9.0,5.4,0.561,,,,,0.545,15.8,,,,,16.15,-0.3,,,,,-0.5999999999999998,0,1.3,0.053,,,,,0.04899999999999998,215.0,,,,,,,,,,,,,0.0,2.0,0,0.0,,0,0,-766.5,,0.3728813559322034,20.491525423728813,1641.0,-1.7999999999999998,0,0,10.484195680099628,-2.7841956800996277,2.7841956800996277,24.0
2024,agbajoc01,Ochai Agbaji,2TM,SG,12.0,37.743,6.6,13.7,2.4,-4.4,-1.4000000000000004,,-3.0,,-3.299999999999999,0.0,121.0,-0.9,9.6,0.6,4,2,0.129,78,19.0,,,60.0,0.7195121951219512,28.0,77.0,1641.0,432.0,,1209.0,,1394.5,102.0,-3.5,4.9,-0.5,7.7,-1.7999999999999998,,9.5,,9.199999999999996,0.75,0.487,4.0,0.0,2,76.0,19.0,1.4,,,,,,12.3,7.2,0.497,-0.06400000000000006,,0.561,,0.56,13.4,-2.4000000000000004,,15.8,,15.100000000000001,-1.0,-0.7,,-0.3,,-0.4999999999999998,1,0.1,0.002,-0.051,,0.053,,0.04799999999999999,215.0,9.5,15.8,0.561,-3.0,1209.0,-1.7999999999999998,-2.4000000000000004,-0.06400000000000006,-1.4000000000000004,432.0,9.5,1.7999999999999998,0.0,1.0,0,0.0,,0,0,246.5,2.4000000000000004,0.358974358974359,21.03846153846154,1739.0,4.3,1,0,9.157422290632265,2.8425777093677347,2.8425777093677347,24.0
2025,agbajoc01,Ochai Agbaji,TOR,SG,8.9,41.736,7.9,13.2,1.6,-0.7,3.7,-1.4000000000000004,-4.4,-3.0,-3.6999999999999993,0.0,116.0,0.2,11.4,1.5,9,3,0.09,64,-14.0,19.0,59.0,68.5,0.9512195121951219,45.0,77.0,1739.0,98.0,432.0,1641.0,1209.0,1425.0,117.0,-0.9,3.7,1.6,12.0,4.3,-1.7999999999999998,7.7,9.5,8.599999999999996,0.794,0.474,1.0,10.0,3,25.0,64.0,1.6,24.5,114.8,110.5,99.7,30.0,8.9,7.5,0.601,0.10399999999999998,-0.06400000000000006,0.497,0.561,0.529,14.6,1.1999999999999993,-2.4000000000000004,13.4,15.8,14.600000000000001,0.5,1.5,-0.7,-1.0,-0.3,-0.6499999999999998,0,3.1,0.087,0.08499999999999999,-0.051,0.002,0.053,0.027499999999999986,215.0,8.6,14.600000000000001,0.529,-3.7,1425.0,3.4000000000000004,-1.7763568394002505e-15,0.07199999999999995,3.0,314.0,9.5,-2.5,0.0,0.0,0,0.0,1.25,0,0,314.0,1.1999999999999993,0.703125,27.171875,973.0,-3.0999999999999996,0,1,11.087355817156187,-2.1873558171561864,2.1873558171561864,24.0
2023,aldamsa01,Santi Aldama,MEM,PF,13.1,37.004,7.6,14.6,2.6,0.5,6.2,,-5.7,,-7.299999999999999,29.0,111.0,0.8,18.0,2.4,4,2,0.274,77,45.0,,,22.0,0.3902439024390244,20.0,84.0,1682.0,1322.0,,360.0,,209.5,120.0,-0.3,5.4,2.1,13.9,3.700000000000001,,10.2,,6.099999999999998,0.68,0.507,69.0,0.0,2,2.0,0.0,1.3,24.4,111.2,115.1,101.1,51.0,9.3,11.7,0.591,0.13899999999999996,,0.452,,0.3205,16.0,-2.3999999999999986,,18.4,,16.35,1.1,1.4000000000000001,,-0.3,,-0.1999999999999998,0,4.6,0.13,0.08600000000000001,,0.044,,-0.04900000000000002,215.0,10.2,18.4,0.452,-5.7,360.0,3.700000000000001,-2.3999999999999986,0.13899999999999996,6.2,1322.0,10.2,-3.700000000000001,0.0,2.0,0,0.0,,0,0,1472.5,2.3999999999999986,0.2597402597402597,21.844155844155843,1618.0,-0.8000000000000007,0,0,14.33028252325445,-1.2302825232544503,1.2302825232544503,24.0
2024,aldamsa01,Santi Aldama,MEM,PF,16.8,37.214,13.3,15.8,3.1,-0.2,-0.7,6.2,0.5,-5.7,-2.599999999999999,14.0,114.0,0.4,19.7,2.0,9,3,0.153,61,-16.0,45.0,32.0,54.5,0.9390243902439024,35.0,84.0,1618.0,-64.0,1322.0,1682.0,360.0,1021.0,109.0,-0.7,4.7,0.4,13.1,-0.8000000000000007,3.700000000000001,13.9,10.2,12.049999999999997,0.674,0.535,82.0,0.0,3,5.0,0.0,1.3,24.4,114.3,107.2,98.2,27.0,10.2,11.9,0.539,-0.051999999999999935,0.13899999999999996,0.591,0.452,0.5215,17.9,1.8999999999999986,-2.3999999999999986,16.0,18.4,17.2,0.7,-0.40000000000000013,1.4000000000000001,1.1,-0.3,0.40000000000000024,0,2.4,0.07,-0.06,0.08600000000000001,0.13,0.044,0.08699999999999997,215.0,12.05,17.2,0.5215,-2.6,1021.0,1.049999999999999,0.6999999999999993,0.01750000000000007,2.4,597.0,13.9,0.8000000000000007,0.0,1.0,0,0.0,1.4500000000000002,0,0,597.0,1.8999999999999986,0.5737704918032787,26.524590163934427,1660.0,3.700000000000001,1,0,13.75522982558432,3.04477017441568,3.04477017441568,24.0
2025,aldamsa01,Santi Aldama,MEM,PF,16.3,39.84,15.2,15.6,1.6,3.2,3.4000000000000004,-0.7,-0.2,0.5,-1.7999999999999996,23.0,113.0,0.7,20.3,2.0,16,4,0.145,65,4.0,-16.0,77.0,56.666666666666664,0.7439024390243902,16.0,84.0,1660.0,42.0,-64.0,1618.0,1682.0,1220.0,123.0,2.5,6.1,2.9,16.8,3.700000000000001,-0.8000000000000007,13.1,13.9,12.399999999999999,0.642,0.503,70.0,0.0,4,7.0,0.0,1.5,24.7,113.0,117.7,103.3,48.0,9.3,13.3,0.588,0.04899999999999993,-0.051999999999999935,0.539,0.591,0.5273333333333333,18.5,0.6000000000000014,1.8999999999999986,17.9,16.0,17.433333333333334,2.2,1.5000000000000002,-0.40000000000000013,0.7,1.1,0.5000000000000001,0,5.0,0.144,0.07399999999999998,-0.06,0.07,0.13,0.08133333333333331,215.0,12.4,17.433333333333334,0.5273333333333333,-1.8,1220.0,4.4,1.0666666666666664,0.06066666666666665,5.0,440.0,13.9,-2.9000000000000004,0.0,0.0,0,0.0,1.4500000000000002,0,0,440.0,0.6000000000000014,0.24615384615384617,25.53846153846154,1198.0,-0.5,0,0,15.690623419357145,0.6093765806428557,0.6093765806428557,24.0
2022,alexani01,Nickeil Alexander-Walker,2TM,SG,11.6,33.718,16.1,17.0,1.5,-2.9,-1.5999999999999999,3.3,-1.3,-4.6,-2.9499999999999993,0.0,114.0,-1.1,11.5,1.1,9,3,0.16,65,19.0,-1.0,47.0,46.5,0.5609756097560976,21.0,77.0,1466.0,459.0,416.0,1007.0,591.0,799.0,98.0,-1.8,2.7,-1.1,10.5,-2.0,3.5999999999999996,12.5,8.9,10.7,0.399,0.497,14.0,3.0,3,41.0,42.0,1.5,,,,,,11.3,7.1,0.475,-0.04700000000000004,0.049000000000000044,0.522,0.473,0.49749999999999994,24.1,0.9000000000000021,-0.10000000000000142,23.2,23.3,23.25,-0.3,-0.5,0.6000000000000001,0.2,-0.4,-0.09999999999999956,1,0.1,0.003,-0.032,0.05500000000000001,0.035,-0.02,0.007499999999999974,205.0,10.7,23.25,0.4975,-2.9499999999999997,799.0,-0.1999999999999993,0.8500000000000014,-0.02250000000000002,0.04999999999999982,667.0,12.5,2.0,0.0,1.0,0,0.0,0.7999999999999998,0,0,667.0,0.9000000000000021,0.3230769230769231,22.553846153846155,884.0,1.0999999999999996,0,0,12.189272499466362,-0.5892724994663627,0.5892724994663627,24.0
2024,alexani01,Nickeil Alexander-Walker,MIN,SG,11.6,48.025,14.5,17.7,1.9,0.2,1.1,2.0,-0.9,-2.9,-1.7,0.0,111.0,1.3,7.5,2.8,25,5,0.121,82,23.0,-6.0,65.0,56.666666666666664,0.7195121951219512,20.0,77.0,1921.0,1037.0,-582.0,884.0,1466.0,1119.0,115.0,-1.1,2.2,1.5,10.9,-0.6999999999999993,1.0999999999999996,11.6,10.5,11.533333333333331,0.581,0.623,0.0,43.0,5,9.0,48.0,1.6,27.2,109.0,115.6,97.1,56.0,11.8,4.9,0.578,0.013000000000000012,0.08999999999999997,0.565,0.475,0.5206666666666666,14.8,-3.099999999999998,-6.200000000000003,17.9,24.1,21.733333333333334,1.1,0.9000000000000001,0.5,0.2,-0.3,0.03333333333333364,0,4.3,0.107,0.045,0.059,0.062,0.003,0.03333333333333332,205.0,10.875,22.125,0.50875,-2.425,987.0,0.025000000000000355,-7.324999999999999,0.06924999999999992,2.625,934.0,12.5,1.5999999999999996,1.0,0.0,1,1.0,0.20000000000000018,0,0,802.0,3.099999999999998,0.24390243902439024,23.426829268292682,2073.0,0.6999999999999993,0,0,11.169604959329227,0.4303950406707724,0.4303950406707724,25.0
2025,alexani01,Nickeil Alexander-Walker,MIN,SG,16.5,53.898,15.0,17.5,1.5,-0.4,-0.6000000000000001,1.1,0.2,-0.9,-1.2,0.0,114.0,0.4,11.1,2.3,36,6,0.192,82,0.0,23.0,59.0,68.66666666666667,1.0,10.0,77.0,2073.0,152.0,1037.0,1921.0,884.0,1423.6666666666667,116.0,-0.8,2.9,2.0,11.6,0.6999999999999993,-0.6999999999999993,10.9,11.6,11.0,0.612,0.601,0.0,26.0,6,14.0,61.0,1.2,27.2,111.5,116.6,97.3,49.0,12.9,7.1,0.579,0.0010000000000000009,0.013000000000000012,0.578,0.565,0.5393333333333333,16.0,1.1999999999999993,-3.099999999999998,14.8,17.9,18.933333333333334,0.8,-0.30000000000000004,0.9000000000000001,1.1,0.2,0.33333333333333365,0,4.3,0.099,-0.007999999999999993,0.045,0.107,0.062,0.05733333333333331,205.0,10.879999999999999,20.66,0.5226,-1.9,1173.8,0.7200000000000006,-4.66,0.056400000000000006,1.5,899.2,12.5,0.9000000000000004,2.0,0.0,1,2.8284271247461903,0.0,0,0,649.3333333333333,1.1999999999999993,0.12195121951219512,25.28048780487805,2603.0,4.9,1,0,11.64076007607654,4.859239923923459,4.859239923923459,26.0
2022,allengr01,Grayson Allen,MIL,SG,12.3,46.93,7.6,19.2,1.0,0.4,0.6000000000000001,1.1,-0.2,-1.3,-2.599999999999999,0.0,114.0,-0.2,10.9,1.4,16,4,0.13,66,16.0,12.0,38.0,42.0,0.6097560975609756,61.0,75.0,1805.0,546.0,541.0,1259.0,718.0,797.6666666666666,122.0,0.6,1.9,2.8,12.7,-0.10000000000000142,0.8000000000000007,12.8,12.0,10.766666666666666,0.646,0.684,0.0,6.0,4,11.0,84.0,1.2,28.5,111.8,115.1,99.9,51.0,6.7,6.5,0.609,0.02300000000000002,-0.02300000000000002,0.586,0.609,0.5703333333333332,15.2,-1.6000000000000014,-0.8000000000000007,16.8,17.6,19.599999999999998,1.1,0.5000000000000001,0.5,0.6,0.1,0.06666666666666692,0,4.2,0.11,0.008999999999999994,0.019000000000000003,0.101,0.082,0.06166666666666665,198.0,10.766666666666666,19.599999999999998,0.5703333333333332,-2.6,797.6666666666666,1.9333333333333336,-4.399999999999999,0.03866666666666674,3.0,1007.3333333333334,12.8,0.10000000000000142,2.0,0.0,1,2.8284271247461903,0.34999999999999964,0,0,1007.3333333333334,1.6000000000000014,0.9242424242424242,27.348484848484848,1972.0,-0.3999999999999986,0,0,12.49437490202576,-0.1943749020257588,0.1943749020257588,26.0
2023,allengr01,Grayson Allen,MIL,SG,13.8,53.244,10.9,18.7,0.6,0.1,-0.30000000000000004,0.6000000000000001,0.4,-0.2,-0.3666666666666661,0.0,114.0,0.7,9.0,2.2,25,5,0.226,72,6.0,16.0,50.0,51.333333333333336,0.8048780487804879,70.0,75.0,1972.0,167.0,546.0,1805.0,1259.0,1260.6666666666667,123.0,-0.6,3.4,2.8,12.3,-0.3999999999999986,-0.10000000000000142,12.7,12.8,12.5,0.606,0.657,0.0,5.0,5,21.0,75.0,1.5,29.8,111.9,115.4,100.5,58.0,10.5,6.3,0.612,0.0030000000000000027,0.02300000000000002,0.609,0.586,0.6013333333333333,14.6,-0.5999999999999996,-1.6000000000000014,15.2,16.8,16.533333333333335,1.0,-0.10000000000000009,0.5000000000000001,1.1,0.6,0.6000000000000002,0,5.1,0.123,0.012999999999999998,0.008999999999999994,0.11,0.101,0.09766666666666664,198.0,11.25,18.5,0.58,-1.8499999999999999,1049.5,1.0500000000000007,-3.9000000000000004,0.03200000000000003,1.95,922.5,12.8,0.5,3.0,0.0,1,5.196152422706632,-0.25,0,1,711.3333333333333,0.5999999999999996,0.9722222222222222,27.38888888888889,2513.0,1.5,0,0,12.59727249909088,1.2027275009091198,1.2027275009091198,27.0
2024,allengr01,Grayson Allen,PHO,SG,13.7,70.364,12.1,18.2,1.6,1.3,1.2,-0.30000000000000004,0.1,0.4,0.1000000000000006,0.0,117.0,0.1,10.6,2.2,36,6,0.216,75,3.0,6.0,66.0,62.666666666666664,0.8780487804878049,74.0,75.0,2513.0,541.0,167.0,1972.0,1805.0,1678.6666666666667,130.0,1.1,2.3,4.7,13.8,1.5,-0.3999999999999986,12.3,12.7,12.6,0.57,0.652,0.0,26.0,6,2.0,72.0,1.3,29.3,114.6,117.6,98.3,49.0,11.3,6.6,0.679,0.06700000000000006,0.0030000000000000027,0.612,0.609,0.6023333333333333,14.5,-0.09999999999999964,-0.5999999999999996,14.6,15.2,15.533333333333333,2.0,1.0,-0.10000000000000009,1.0,1.1,0.9000000000000002,0,6.9,0.132,0.009000000000000008,0.012999999999999998,0.123,0.11,0.11133333333333333,198.0,11.459999999999999,17.72,0.5864,-1.46,1234.0,2.3400000000000016,-3.219999999999999,0.09260000000000002,2.76,1279.0,12.8,-1.0,4.0,0.0,1,8.0,0.5500000000000007,0,0,834.3333333333333,0.09999999999999964,0.9866666666666667,33.50666666666667,1544.0,-0.10000000000000142,0,0,12.975190151048075,0.7248098489519244,0.7248098489519244,28.0
